https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2024.01.018,"['系统工程风险评估方法的研究进展', '地下工程风险评估准则分析与研究', '风险矩阵法在武器装备采办风险评估中的运用', '北京站至北京西站地下直径线工程重大风险源分析与控制', '渤海湾海底隧道运营风险评估分析']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2024.07.003,"['循环网络模拟技术在土石方工程中的应用', '土石方动态调配模型与可视化研究', '一种基于OpenFlow性能驱动的数据中心多路径转发方案', '大型水电工程土石方调配系统分析及其优化调配模型', '一种基于业务需求与流量感知的卫星网络多路径路由算法']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.009,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2022.05.027,"['中国智慧城市演进评述', '国土空间韧性规划建设整体框架与发展路径研究', '数字城市到智慧城市的思考与探索', '安全韧性城市防灾减灾发展策略研究', '城市地下空间恢复韧性发展策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.010,"['基于多元数据的交通视角超大特大城市中心城区合理规模研究', '岛上特大城市——隧道系统作为解决交通问题的关键备选方案', '基于本体和模拟退火算法的暴雨灾害主题爬虫策略', '如何避免或缓和大城市的压力', '国土空间韧性规划建设整体框架与发展路径研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.012,"['城市地下空间恢复韧性发展策略研究', '我国国家质量基础设施发展战略研究', '中国氢能基础设施产业发展战略研究', '“一带一路”沿线公路交通基础设施发展战略研究', '构建城市“互联网+”新型基础设施发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.013,"['我国城市地下空间规划发展战略研究', '安全韧性城市防灾减灾发展策略研究', '红外成像技术在城市地下空间防灾监测与应急搜救中的应用发展对策', '国土空间韧性规划建设整体框架与发展路径研究', '城市地下空间开发新型材料的现状与发展趋势']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.014,"['论城市轨道交通的衔接与发展', '城市轨道交通PPP融资模式中补偿和服务水平的确定研究', '城市轨道交通建设管理中WBS矩阵技术研究', '中国城市轨道交通可持续发展的工程管理议题', '“双碳”目标下轨道交通与能源融合发展路径和 策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.004,"['舰船电力系统用1MJ高温超导储能磁体设计研究', '用于超导纳米线单光子探测器的宽带超低温放大器', '超导磁储能系统在舰船电力系统中的应用前景及其关键课题', '我国关键基础材料发展现状及展望', '超导电力装置失超检测的基础研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.002,"['中国先进半导体材料及辅助材料发展战略研究', '我国半导体照明发展战略研究', '我国微生物制造产业的发展现状与展望', '我国生态环境大数据发展现状与展望', '基于半导体纳米晶体的神经突触器件']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.003,"['金属激光增材制造技术发展研究', '生物医用有色金属材料研究现状与未来发展', '双层辉光离子渗金属技术特点', '世界IC产业的发展趋势及启示', '具有双支路交错拓扑结构和轻载效率优化模式的大电流、高集成度开关电容分压器']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.005,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.006,"['中国先进半导体材料及辅助材料发展战略研究', '我国先进纤维材料产业发展战略研究', '稀土功能材料2035 发展战略研究', '我国先进镁合金材料产业2035发展战略研究', '我国新型能源材料发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.008,"['略论我国有色金属矿山科技发展战略', '我国有色金属企业国际化：现状评价与关键问题探析', '人工智能助力有色金属工业转型升级', '高熵合金材料研究进展与展望', '赋含稀有及有色金属的长英质岩体岩石学与岩石地球化学对比分析']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.002,"['我国高性能纤维及其复合材料发展战略研究', '稀土功能材料2035 发展战略研究', '面向 2035 年智慧农业发展战略研究', '装备升级换代背景下金属基复合材料的发展机遇和挑战', '新型网络产业发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.008,"['纤维增强复合材料应用于荷兰桥梁设计：面临创新性、可持续性和耐久性的建筑挑战', '数字孪生增强的复合材料质量预测', '面向2035年复合材料构件精确制造发展战略研究', '玻璃纤维复合材料新生态复合技术', '多相复合陶瓷刀具材料的设计与制备']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.003,"['高性能零件的性能与几何参数一体化精密加工方法与技术', '超分辨光学显微镜：原理、仪器与应用', '超分辨近场光学成像技术及其产业开发', '成像光学工程面临的光学问题', '中国古代的矿物加工技术——传承与发展']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.001,"['中国电子雷管技术与应用', '电解水制氢技术研究进展与发展建议', '拉压杆模型在混凝土梁桥中应用与研究进展', '氢能利用安全技术研究与标准体系建设思考', '国内外颠覆性技术研究进展跟踪与研究方法总结']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.006,"['三峡工程通航建筑物技术设计审查', '长江三峡工程', '三峡枢纽水库运行调度', '三峡工程论证决策过程及其实践检验', '三峡工程对葛洲坝枢纽下游近坝段水位与航道影响研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.007,"['支撑高质量发展的标准体系战略研究', '煤炭行业高质量发展研究', '我国水产业高质量发展战略研究', '我国关键矿产及其材料产业供应链高质量发展战略研究', '食品工业高质量发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.704,"['制造业服务化发展战略研究', '信息服务业支撑制造业发展策略研究', '面向高端装备制造业的高端制造装备需求趋势分析', '中国制造业发展的成就、经验与问题研究', '制造业——现代化的基石']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.709,"['黄河流域生态系统变化评估与保护修复策略研究', '黄河流域生态保护和高质量发展协同战略体系研究', '重大工程引领的黄河流域生态环境一体化治理战略研究', '黄河流域农业水资源高效利用与优化配置研究', '面向2035年的海河流域水安全保障战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.01.015,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.001,"['北斗卫星导航系统国际化应用总体策略研究', '国际化绿色化背景下国家区域食物安全可持续发展战略研究', '我国卫星导航产业政策现状与转型发展', '北斗卫星导航系统全球服务的风险分析和应对策略', '中国卫星导航建设现代化管理研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.002,"['北斗卫星导航系统国际化应用总体策略研究', '针对强人工智能安全风险的技术应对策略', '北斗卫星导航系统规模应用国际化发展战略研究', '系统工程风险评估方法的研究进展', '渤海海峡隧道竖井钻爆法施工风险分析及对策研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.003,"['北斗卫星导航系统规模应用国际化发展战略研究', '北斗卫星导航系统全球服务的风险分析和应对策略', '中国卫星导航建设现代化管理研究', '国际化绿色化背景下国家区域食物安全可持续发展战略研究', '我国卫星导航产业政策现状与转型发展']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.004,"['北斗卫星导航系统国际化应用总体策略研究', '我国卫星导航产业政策现状与转型发展', '北斗卫星导航系统规模应用国际化发展战略研究', '卫星导航产业政策与创新生态系统构建研究', 'PNT体系视角下卫星导航与不依赖卫星导航技术融合发展研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.005,"['新兴产业政策与创新生态系统演化研究——以增材制造产业为例', '我国卫星导航产业政策现状与转型发展', '工程项目生态系统概念与原理研究', '黄河流域生态系统变化评估与保护修复策略研究', '草地生态系统服务经济价值评估研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.006,"['我国卫星导航产业政策现状与转型发展', '导航卫星双向伪距时间同步', '低轨卫星导航增强技术——机遇与挑战', '北斗卫星导航系统规模应用国际化发展战略研究', '中国卫星导航建设现代化管理研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.007,"['空间技术在灾害与环境中的应用', '水平衡与国土空间协调发展战略研究', '空间物理和空间天气探测与研究', '我国空间应用发展总体构想', '空间对地观测技术发展及应用']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.008,"['统筹空间科学、空间技术、空间应用协调发展的思考', '新一代体系效能型对地观测体系发展战略研究', '关于我国卫星工程技术途径的思考', '智慧社会体系化建设总体构想与发展建议', '我国卫星及应用产业发展研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.010,"['构建以新能源为主体的新型电力系统框架研究', '氢储能在我国新型电力系统中的应用价值、挑战及展望', '我国能源安全战略与对策探讨', '超导磁储能系统在舰船电力系统中的应用前景及其关键课题', '我国电力安全供应保障策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.011,"['中国高比例可再生能源电力消纳的瓶颈与对策', '基于智能体的联网级可再生能源接入模拟及需求响应研究', '海洋可再生能源装备技术发展研究', '我国可再生能源战略地位和发展路线图研究', '高成本效益的分布式可再生能源并网方法']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.009,"['构建以新能源为主体的新型电力系统框架研究', '我国电力碳达峰、碳中和路径研究', '能源安全格局下新型电力系统发展战略框架', '碳达峰、碳中和研究进展与综述', '碳达峰、碳中和约束下我国天然气发展策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.014,"['超导磁储能系统在舰船电力系统中的应用前景及其关键课题', '燃料电池商用车产业发展现状与展望', '我国太阳能光伏产业现状及未来展望', '氢能利用安全技术研究与标准体系建设思考', '稀土永磁体的前景与展望']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.013,"['我国水路交通与能源融合发展路径探析', '标准数字化发展现状及趋势研究', '我国关键基础材料发展现状及展望', '大数据知识工程发展现状及展望', '精细爆破发展现状及展望']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.015,"['我国氢动力船舶创新发展研究', '我国氢能产业发展战略研究', '海上风电开发与多能源协同供电规模化制氢（氧）产业基地建设研究', '风氢互补发电系统构建初探', '电解水制氢技术研究进展与发展建议']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.012,"['风力发电机组的台风适应性设计方法研究', '关于加快发展我国先进超超临界燃煤发电技术的战略思考', '一种汽油变频发电机组中的辅助直流电源设计', '三峡工程巨型水轮发电机组设计与实践', '风电机组技术现状及发展方向']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.013,"['京津冀地区推进能源革命的思考与对策', '我国电力碳达峰、碳中和路径研究', '交通运输领域碳达峰、碳中和路径研究', '碳达峰、碳中和研究进展与综述', '碳达峰、碳中和约束下我国天然气发展策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.015,"['碳捕集利用与封存中的金属腐蚀问题研究： 进展与挑战', '地热能储存与CO2封存和利用的一体化框架', '海底碳封存环境地质灾害风险及监测技术研究', '温室气体提高采收率的资源化利用及地下埋存', '二氧化碳捕集、利用与封存技术']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.016,"['“双碳”目标下建筑业低碳转型对策研究', '调整产业结构降低碳排放强度的国际比较及经验启示', '面向碳中和的近实时碳排放量化技术', '碳达峰、碳中和研究进展与综述', '碳边境调节机制下近零碳制造体系建设研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.017,"['我国西北地区水资源利用及保护问题研究', '我国西北地区水资源开发利用对策的建议', '西北地区水资源与食物安全可持续发展研究', '西北地区能源生产消费特征与发展路径研究', '西北地区水资源配置 生态环境建设和可持续发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.018,"['面向智慧税务的大数据知识工程技术及应用', '大数据人工智能下的多重知识表达：框架、应用及案例研究', '设计科学中关于知识的研究——经济发展方式转变中要考虑的重要问题', '创建知识系统工程学科', '视觉知识的五个基本问题']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.005,"['大数据知识工程发展现状及展望', '大数据人工智能下的多重知识表达：框架、应用及案例研究', '一种构建网络安全知识图谱的实用方法', '基于知识图谱技术的电力设备缺陷记录错误识别方法', '挑战与希望：AI2.0时代从大数据到知识']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.02.019,"['我国农业水土资源监测与信息服务体系发展战略研究', '高速动车组列车控制与监视系统设计及全寿命周期管理技术研究', '结构健康监测数据科学与工程研究进展', '中国高速轨道交通空气动力学研究进展及发展思考', '中国需要高速磁悬浮列车']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.014,"['城市大数据与城市智能化发展', '拓扑关系与性质及其在空间推理中的应用', '我国煤矿煤机智能技术与装备发展研究', '流程工业装备绿色化、智能化与在役再制造', '论GIS空间关系描述中存在的几个基本问题']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.017,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.001,"['我国深海矿产资源开发装备研发现状与展望', '我国南海资源开发装备发展研究', '深海生物资源开发装备发展研究', '中国铜铝铅锌矿产资源开发利用现状及安全供应战略研究', '大庆油田勘探技术现状及发展方向']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.002,"['海洋科考装备技术发展战略研究', '海洋工程装备建造设备发展浅探', '我国极地装备技术发展战略研究', '海洋运载工程发展战略研究', '极地海洋工程装备的应用现状及关键技术分析']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.003,"['我国可再生能源战略地位和发展路线图研究', '英国可再生能源技术管理与开发调研', '海洋可再生能源的前景', '中国高比例可再生能源电力消纳的瓶颈与对策', '高成本效益的分布式可再生能源并网方法']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.004,"['我国海洋油气装备发展战略研究', '我国极地装备技术发展战略研究', '海洋科学装备研究进展与发展建议', '海洋运载装备技术与产业发展研究', '我国海洋监测仪器装备发展分析及展望']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.024,"['海洋科考装备技术发展战略研究', '海洋科学装备研究进展与发展建议', '海洋水下立体观测技术装备发展研究', '我国海洋油气装备发展战略研究', '极地海洋工程装备的应用现状及关键技术分析']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.006,"['海洋运载装备技术与产业发展研究', '智能船舶工程科技发展战略研究', '海洋科考装备技术发展战略研究', '绿色船舶技术发展战略研究', '海洋工程装备建造设备发展浅探']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.007,"['HPR1000：具备能动与非能动安全性的先进压水堆', '模块化海上平台连接器的动力响应研究', '海洋运载装备技术与产业发展研究', '致力项目开发点燃发展引擎——多种核能与核技术新项目开发概要', '我国海洋监测仪器装备发展分析及展望']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.005,"['智能无人潜水器技术发展研究', '需求侧智慧能源系统关键技术分析', '海洋维权无人装备发展研究', '中国高速铁路牵引供电关键技术', '海上稠油聚合物驱关键技术研究与矿场试验']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.008,"['深海矿产资源开发装备现状及发展方向', '深海生物资源开发装备发展研究', '我国深海矿产资源开发装备研发现状与展望', '核能矿产资源发展战略研究', '海洋科考装备技术发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.009,"['海底碳封存环境地质灾害风险及监测技术研究', '西南铁路地质灾害与勘察防治技术成就', '海底不稳定性研究进展及展望', '工程建筑安全与地质灾害的机理与防治', '汶川大地震周年与地质灾害防治再思考']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.010,"['中国水泵水轮机流动不稳定性研究', '变距/摆振耦合对直升机空中共振稳定性的影响', '系统的稳定性与不稳定性——搅动能守恒律意义和作用的引伸性讨论', '丙酸睾丸酮治疗不稳定型心绞痛临床研究', '乳化炸药结构与稳定性关系的研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.011,"['海底地质灾害发育特征与监测技术研究现状及展望', '离岸碳捕集利用与封存技术体系研究', '关于环境地质学若干基本问题的探讨', '西南铁路地质灾害与勘察防治技术成就', '碳捕集利用与封存中的金属腐蚀问题研究： 进展与挑战']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.012,"['超特长隧洞TBM 集群施工风险管控技术', '海底地质灾害发育特征与监测技术研究现状及展望', '基于大数据的智能风险防控平台设计与实现', '农业面源污染现状及防控技术', '工程建筑安全与地质灾害的机理与防治']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.013,"['中国海洋渔业可持续发展及其高技术需求', '大菱鲆（Scophthalmus maximus L）养殖现状与可持续发展', '中国油气资源可持续发展的潜力与挑战', '煤炭产业可持续发展的选择', '东南沿海区域食物安全可持续发展战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.014,"['新材料研发智能化技术发展研究', '人工智能在过程工业绿色制造中的机遇与挑战', '人工智能在智能制造领域的应用研究', '大数据人工智能下的多重知识表达：框架、应用及案例研究', '智能电网与能源网融合中的新材料与新装备技术']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.015,"['高端新材料智能制造的发展机遇与方向', '大数据人工智能下的多重知识表达：框架、应用及案例研究', '空中交通智能化管理的科学与技术问题研究', '新材料产业质量技术基础发展战略研究', '中国人工智能的伦理原则及其治理技术发展']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.016,"['生物医用有色金属材料研究现状与未来发展', '稀土功能材料2035 发展战略研究', '我国先进镁合金材料产业2035发展战略研究', '铝合金材料发展现状、趋势及展望', '力学超构材料的结构设计与增材制造研究进展']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.022,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.026,"['离岸碳捕集利用与封存技术体系研究', '二氧化碳捕集、利用与封存技术', '我国碳捕集利用与封存技术发展研究', '二氧化碳捕集与封存——历史与未来之路', '地热能储存与CO2封存和利用的一体化框架']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.017,"['城市地下空间恢复韧性发展策略研究', '智慧韧性城市建设框架体系及路径研究', '安全韧性城市防灾减灾发展策略研究', '我国城市地下空间规划发展战略研究', '我国乡村规划的理论与应用研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.025,"['从矿物直接提取技术的工业化看资源材料一体化的发展前景', '我国天地一体化航天互联网构想', '我国农业水土资源监测与信息服务体系发展战略研究', '新型城镇化背景下的我国村镇发展规划策略', '我国空间应用发展总体构想']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.021,"['我国核燃料循环标准化发展战略研究', '标准数字化发展现状及趋势研究', '我国国家质量基础设施发展战略研究', '生产性服务业标准化体系发展策略研究', '“互联网 +”标准体系构建研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.03.018,"['虚实融合的协同工作环境CAR-CA工程技术研究进展', '数字孪生与信息物理系统——比较与联系', '面向智慧能源系统的数字孪生技术及其应用', '我国智慧公路发展战略研究', '信息物理融合系统运行支撑平台研究综述']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.018,"['培育肉生产技术发展研究', '基于液滴微流控的分级结构反蛋白石多孔支架用于仿生三维细胞共培养', '3D 打印细胞容器样支架在多细胞组织工程中的应用研究', '发酵过程多水平问题及其生物反应器装置技术研究——基于过程参数相关的发酵过程优化与放大技术', '我国全科医生培养现状与发展策略']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.005,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.001,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.002,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.008,"['“双循环”背景下我国粮食安全韧性及风险管控战略研究', '现代农业全产业链标准体系发展路径与对策研究', '我国农业全产业链绿色发展路径与对策研究', '我国锰矿资源及产业链安全保障问题研究', '基于产业链视角的我国风电设备产业商业模式创新研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.011,"['中国传统食品现代化', '标准数字化发展现状及趋势研究', '基于生态文明的农业现代化发展策略研究', '中国矿业现代化的战略思考', '制造业——现代化的基石']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.016,"['面向2050 年我国现代智慧生态农业发展战略研究', '我国典型作物用水特征及现代农业灌溉技术模式', '新时期中国农业发展与现代农业建设', '“互联网+”现代农业国内外应用现状与发展趋势', '“互联网 +”现代农业的战略路径与对策建议']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.007,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.016,"['作物种质资源学科的发展和展望', '基因编辑技术在农业种质资源上的应用', '全球作物种业发展概况及对我国种业发展的战略思考', '植物（秸秆）改性纤维资源化利用', '西部地区油气资源开发与水资源协同发展模式探索']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.07.012,"['我国关键矿产及其材料产业供应链高质量发展战略研究', '中国农产品质量安全追溯体系建设现状和未来发展', '“互联网+”农产品质量安全追溯发展研究', '我国农产品加工战略研究', '农产品智慧物流发展研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.009,[]
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.010,"['支撑我国食物保障的农业科技发展战略研究', '新发展阶段我国农业食物系统转型战略构想研究', '中国农业新发展与食物安全新动态', '现代农业转型发展与食物安全供求趋势研究', '基于生态文明的农业现代化发展策略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.011,"['我国基于快堆的可持续核能系统发展思考', '新发展阶段我国农业食物系统转型战略构想研究', '渤海海洋资源可持续利用研究', '用于可持续电子器件的软物质材料研究进展', '微生物源性抗菌肽在可持续农业中的生物前景']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.004,"['新时期我国农业结构调整战略研究', '种植业结构调整和草牧业发展潜力分析及政策建议', '我国主要农产品供需分析与预测', '国家食物安全可持续发展战略研究', '新时期种植业保障我国食物安全战略研究']"
https://www.engineering.org.cn/ch/10.15302/J-SSCAE-2023.04.006,"['水产养殖产品精制加工与质量安全发展战略研究', '水产遗传育种与水产种业发展战略研究', '水产养殖动物营养与饲料工程发展战略研究', '食品工业高质量发展战略研究', '我国关键矿产及其材料产业供应链高质量发展战略研究']"
